id,title,timePeriods,size,score,type
472036,Turublum Minus,R,2,1,circle
472038,Usel(l)is,CRLM,3,1,circle
472039,Ussana,RL,2,1,circle
472042,Villacidro,HR,2,1,circle
472043,Villaspeciosa,RRL,2,1,circle
472044,Viniolae,R,2,1,circle
472045,Viniolae,R,2,1,circle
472047,Agiation,RL,2,1,circle
472048,Alalie/Aleria,ACHRL,3,1,circle
472049,Albiana,HR,2,1,circle
472059,Balatonoi,HR,2,1,circle
472062,Chrysoun Oros,HRM,2,1,circle
472063,Corsica/Kyrnos (island),C,26,1,circle
472070,Gouola (river),HRM,2,1,circle
472073,Hieron? (river),HRM,3,1,circle
472092,Lourinon?,HR,2,1,circle
472094,Makrinoi,HR,2,1,circle
472096,Mariana,ACHRLM,2,1,circle
472098,Marianon Akron,HRM,2,1,circle
949315840,Temple of Jupiter,HR,2,1,circle
208591878,Sacriportus,YUNK,2,1,circle
152699900,Clivus Capitolinus,ACHRR,3,1,circle
193750794,Roman theater of Suasa,R,2,1,circle
616093383,Thermopolium,R,2,1,circle
418356677,Horti Lucull(i)ani,RM,2,1,circle
329428991,Temple/Church,YUNK,2,1,circle
792804148,South Agora,YUNK,2,1,circle
792804149,Theater,R,2,1,circle
792804150,Tetrapylon,YUNK,2,1,circle
685696905,Basilica,YUNK,2,1,circle
466414611,Arco Felice Vecchio,RM,3,1,circle
282928579,Via Celle necropolis,R,2,1,circle
912953,Tell al-Lahm/Dur-Yakin?/Duru(m)?,32ANC,2,1,circle
912964,Tigris/Diglitus (river),CUEAOLANCAHHRRRTLLLPCMEKCCOEPSLMMT,21,1,circle
912985,Ur(i),CUCEEAOMLANCATLM,19,1,circle
912986,Uruk/Orchoe/Erech/Orikut,CUCEEAOMLANCAAHHRRLCM,7,1,circle
91357,Antonine Wall,RM,25,1,circle
91358,Hadrian's Wall,RLM,243,1,circle
915869,Kataderbis L.,CHR,3,1,circle
915872,Margastana,CHR,1,1,circle
922617,Ardashir-Khurra/Gur/[Firuzabad],RLM,2,1,circle
922647,Gabr-i Mader-i Soleiman,ACH,2,1,circle
922653,Gur-i Shapur,RL,3,1,circle
922685,Naqsh-i Rustam,ACHRLM,2,1,circle
922693,Pasargadae/Batrakatash,CAHRM,4,1,circle
922704,Qaleh Dukhtar,RLM,2,1,circle
922740,Veh Shapur/Bishapur,RL,3,1,circle
932433,Asabon M.,HRM,1,1,circle
932463,Janussan,HR,2,1,circle
932464,Jazirat al-Ghanam,LM,2,1,circle
932478,Qalat al-Bahrain,HRLM,2,1,circle
932484,Thilouanoi,R,2,1,circle
932485,Tylos (island),HRM,5,1,circle
942246,Atrek/Sideris?/Sarnios? (river),RM,2,1,circle
942256,Cho(a)rene,YUNK,2,1,circle
895009891,Tisia,R,2,1,circle
390937014,Columbarium of Pomponius Hylas,RM,4,1,circle
695490820,Eulmaš,N,2,1,circle
142907963,Etemenanki,YUNK,5,1,circle
213534096,Emeslam,A2N,2,1,circle
213534097,Emašdari,N,4,1,circle
401704033,Ekurra,N,3,1,circle
401704034,Ekunankuga,2NM,3,1,circle
175425813,Eduranna,N,3,1,circle
882947620,Badnigerimhuluha,N,27,1,circle
588149003,Sîn-Šamaš Temple,ENM,12,1,circle
763257295,Emašmaš,3A2OLEN,11,1,circle
185814199,Ekituškuga,AOLENM,12,1,circle
719936356,Šibaniba Gate,NM,4,1,circle
719936357,Halahhu Gate,NM,4,1,circle
719936358,Adad Gate,NM,4,1,circle
967348568,Sîn Gate,NM,5,1,circle
886029329,Step Gate of the Gardens,NM,6,1,circle
114815757,tribus Pomptina,HR,4,1,circle
260329423,Hospitium of Hermes,R,3,1,circle
260329424,tribus Romilia,H,3,1,circle
260329425,Stabian Gate,R,3,1,circle
910605204,tribus Sabatina,H,3,1,circle
915626351,Saint-Michel tumulus,4,2,1,circle
915626352,Brownshill Dolmen,4,2,1,circle
456321707,"Regio II, Pompeii",HRM,4,1,circle
942276,Hecatompylos?/Komish/[(Shahr-i) Qumis],CHRL,2,1,circle
942286,[Khuvar]/Choara/Apameia (Rhagiane)?,HRL,2,1,circle
942287,Komisene/Komish,YUNK,2,1,circle
942296,Padishkhwar(gar)?/Pressouar?/Harborz M.,CHR,3,1,circle
942333,Varkana/Hyrcania/Gurgan,H,5,1,circle
942998,Great Wall of Gorgan,HRLLM,35,1,circle
952059,Achriane,HRL,2,1,circle
952063,(A)Parni,HR,2,1,circle
952076,Daoi/Dahae,CHR,2,1,circle
952093,Nisa(ia)/Parthaunisa/Mithradatkert/Shahr-ram-Peroz,HRL,3,1,circle
954323,Pissouroi,HR,2,1,circle
954329,Xandioi/Xanthioi/Parioi,HR,2,1,circle
961873,Alexandria/Antiochia/Merv,CHRL,5,1,circle
961881,Ar(e)ia,CHRL,2,1,circle
961882,Arius (river),HRM,2,1,circle
961934,Margiana/Margush/Merv,HRL,2,1,circle
971693,Alexandria Oxiana?,HHEM,2,1,circle
971840,Pareitakene,CH,2,1,circle
971882,Takht-i Sangin,YUNK,3,1,circle
971886,Tarmita/Termez,CHRLM,3,1,circle
981502,Achaia (province),YUNK,2,1,circle
981503,Ancient Egypt (region),ENHRL,3,1,circle
981505,Aquitania (Roman province),RM,5,1,circle
981509,Asia,YUNK,3,1,circle
981510,Baetica,YUNK,1,1,circle
981511,Belgica (province),L,6,1,circle
981512,Bithynia et Pontus,HM,2,1,circle
981513,Britannia (province),HR,4,1,circle
981516,Cyprus (Roman province),YUNK,1,1,circle
981517,Creta et Cyrene (Roman province),YUNK,2,1,circle
981522,Dalmatia (province),YUNK,1,1,circle
981524,Germania Inferior,YUNK,21,1,circle
981525,Germania Superior,YUNK,7,1,circle
981526,Hellespontus,YUNK,2,1,circle
981527,Iudaea (province),R,6,1,circle
981530,Lycia et Pamphylia,YUNK,3,1,circle
981533,Mauretania Tingitana (Roman province),YUNK,3,1,circle
981537,Narbonensis,RM,2,1,circle
981541,Pannonia Superior (province),YUNK,3,1,circle
981548,Sardinia et Corsica (Roman province),RM,4,1,circle
981549,Sicilia (Roman province),YUNK,6,1,circle
981550,Syria (Roman imperial province),YUNK,1,1,circle
981551,Tarraconensis,YUNK,4,1,circle
982257,Alpes Graiae et Poeninae (Roman province),YUNK,2,1,circle
982258,Alpes Cottiae,L,3,1,circle
982259,Alpes Maritimae (province),YUNK,2,1,circle
98908,Albaniana,R,3,1,circle
98909,Albis (river),RLM,4,1,circle
98910,Amisia (river),RM,2,1,circle
98911,Ampsivarii,RL,2,1,circle
98918,Aurelium Cananefatium/Forum Hadriani,RLM,4,1,circle
98921,Batavodurum/(Ulpia) Noviomagus,RLM,4,1,circle
98930,Burcana (island),RLM,2,1,circle
98933,Carvo?,R,2,1,circle
98934,Castra Herculis?,RL,4,1,circle
98937,Chauci,R,2,1,circle
98956,Fectio,R,2,1,circle
98967,Grinnes,RL,2,1,circle
98992,Kalkriese,R,2,1,circle
98997,Laurum,R,2,1,circle
98998,Levefanum?,R,2,1,circle
99003,Lugdunum,R,3,1,circle
99008,Matilo,R,2,1,circle
99040,Suebi,HRL,3,1,circle
99043,Teutoburgiensis? Saltus,RM,2,1,circle
99046,Traiectum,RLM,3,1,circle
99060,Visurgis (river),M,2,1,circle
99061,Vleuten-De Meern,R,2,1,circle
991317,Gallaecia,R,4,1,circle
991321,Britannia I (province),L,2,1,circle
991322,Britannia II?,YUNK,2,1,circle
991323,Aquitania II (province),YUNK,2,1,circle
991330,Aquitania I (province),YUNK,2,1,circle
991334,Mauretania Sitifensis,M,2,1,circle
991339,Corsica (Province),YUNK,3,1,circle
991340,Viennensis (late Roman province),YUNK,3,1,circle
991342,Numidia Cirtensis,YUNK,2,1,circle
991343,Numidia Militiana,YUNK,2,1,circle
991344,Sardinia (late Roman province),YUNK,2,1,circle
991345,Byzacena,RL,2,1,circle
991351,Flaminia et Picenum,YUNK,1,1,circle
991352,Tuscia et Umbria,YUNK,3,1,circle
991354,Tripolitana (late Roman province),YUNK,2,1,circle
991359,Apulia et Calabria,YUNK,1,1,circle
991362,Lucania et Bruttii,YUNK,2,1,circle
991364,Epirus Vetus,YUNK,2,1,circle
991367,Dardania,YUNK,1,1,circle
991377,Haemimontus,YUNK,2,1,circle
991381,Caria,YUNK,7,1,circle
991385,Lydia (province),YUNK,2,1,circle
991396,Palaestina (province),YUNK,3,1,circle
992072,Hispaniae,YUNK,1,1,circle
992073,Italia (Diocese),YUNK,5,1,circle
992074,Viennensis (diocese),YUNK,1,1,circle
992075,Galliae,YUNK,1,1,circle
992078,Thracia,YUNK,2,1,circle
992079,Asiana (diocese),YUNK,2,1,circle
992080,Oriens,YUNK,1,1,circle
993,Gallia,YUNK,12,1,circle
99662,Corbulonis Fossa,R,3,1,circle
99663,Drusiana Fossa,R,2,1,circle
123971451,Basílica de Son Peretó,L,2,1,circle
27164982,Porta Capena,H,4,1,circle
661181629,Porta Appia,RM,4,1,circle
889907634,Roman theater at Spoletium,RM,2,1,circle
311940007,Ponte delle Torri,M,2,1,circle
776750186,Pizzone necropolis,R,2,1,circle
282152514,Arco di Riccardo,HR,2,1,circle
955500071,Arènes de Lutèce,RM,2,1,circle
741499023,Via Cornelia,HRL,2,1,circle
534922362,Gallo-Roman temple at Nasium,HRL,2,1,circle
169016720,"Street of Facades, Petra",R,2,1,circle
96505315,Tell Abu en-Ni'aj,E,2,1,circle
680601466,Leuctra tropaion,C,2,1,circle
237830124,Iri-sagrig,AO,3,1,circle
266305166,Necropolis of Campo della Fonte,YUNK,2,1,circle
719634078,Roman theater of Scythopolis,R,2,1,circle
708026976,Località De Santis I at Pontecagnano,ACH,2,1,circle
574404728,Serra Orrios,2M,2,1,circle
661094764,Drobeta amphitheater,R,2,1,circle
281368358,Mausoleum Augusti,RLMM,3,1,circle
233666074,Poikile Petra,YUNK,3,1,circle
635652902,"Mura Serviane, Anagni",HR,2,1,circle
389050484,Santuario di Pyrgi,ACHR,2,1,circle
667956220,Deir Abu Matta,YUNK,2,1,circle
668180,Adonis (river),RLM,2,1,circle
668185,Amykes Pedion,H,2,1,circle
668192,Antilibanus M.,ENCHRLM,4,1,circle
668200,Asharne,MLINRLCTT,2,1,circle
668208,Barbalissus,RL,2,1,circle
668288,Koile Syria/Massyas,HR,2,1,circle
668292,Larissa/Sizara,CHRLM,2,1,circle
668318,Nicephorium/Callinicum/Leontopolis,HHRRRTLLAEM,2,1,circle
668331,Palmyra,LME1NCAHHRRRTLLCEAMCI1OLMM,8,1,circle
668335,Pella/Apamea,CHRL,6,1,circle
668339,Phoenicium Mare,R,4,1,circle
668372,Simyra?,2NENHRL,2,1,circle
674270,Thapsacus,CHRL,2,1,circle
674275,Zenodotion,RL,2,1,circle
677992,Abila Dekapoleos/Seleukeia,HRLM,3,1,circle
677994,Abilene,R,2,1,circle
678006,Ahmadiya,RLM,2,1,circle
678010,Ake/Ptolemais,P22E1INAAHHHRRRRTLLCACIO1LKM,3,1,circle
678060,Beirut,2E1NAHHRRRTLLPCAMCCOE1OLMKOM,4,1,circle
678073,Bostra/Col. Nova Traiana Alexandriana,E1AHHHRRRTLLPCACILM,4,1,circle
678095,Chrysoroas/Bardines (river),HRLM,2,1,circle
678103,Crocodilon (river),RM,2,1,circle
678106,Damascus,E1IENCAAHHHRRRTLLPCAMCCIMOTEOLKOM,4,1,circle
678128,Ekdippa,NCHRL,2,1,circle
678138,Gaba Philippi,RL,1,1,circle
678158,Gerasa/Antiochia ad Chrysorhoam,HRLM,2,1,circle
678177,Heldua,NL,3,1,circle
678179,Heliopolis/Col. Iulia Augusta Felix,1HHRRRTLLAMCC1IMO1LMM,4,1,circle
678181,Hermon (mountain),NM,2,1,circle
678183,Hieromyces (river),M,2,1,circle
678194,Iabakchos (river),M,2,1,circle
678203,Itouraia,R,4,1,circle
678215,Kadasa,AHHRLM,1,1,circle
678267,Libanus M.,NRM,2,1,circle
678268,Litas (river),M,2,1,circle
678269,Lykos (river),HRLM,3,1,circle
291498921,Aliler Fortress,T,2,1,circle
562679826,Aedes Tensarum,YUNK,3,1,circle
562679828,Ara del Tufo necropolis,AC,2,1,circle
768612613,Castle Hill,I,2,1,circle
741991861,Domus Romana,CHRL,2,1,circle
926170979,archaeological area of Monte Bibele,ACH,2,1,circle
982593692,Sanctuary of Dionysos,CHR,2,1,circle
324369908,Lake Stymphalia,M,2,1,circle
418729933,Temple of Apollo at Syracuse,ACHRLMM,2,1,circle
585690561,Roman theater of Milan,RLM,2,1,circle
585690562,Villa Imperiale of Milan,LM,2,1,circle
585690563,Roman amphitheater of Beneventum,R,2,1,circle
585690564,Forum of Beneventum,R,2,1,circle
861709371,Mausoleum of Theodoric,LMM,2,1,circle
623620658,Roman theater at Perge,R,2,1,circle
2793986,Kaleköy,T,2,1,circle
118929,Reginum/Castra Regina,RLM,2,1,circle
118950,Saltus Sumelocennensis,R,2,1,circle
118962,Semnones,R,2,1,circle
118985,Sumelocenna,RM,3,1,circle
118996,Tragisa(mus) (river),RLM,2,1,circle
119024,Vicus Alisinensium,R,2,1,circle
119033,Vindelici,R,2,1,circle
119034,Virdo? (river),LM,3,1,circle
119293,Untitled,R,2,1,circle
120051,Untitled,RL,2,1,circle
120058,Untitled,RL,3,1,circle
1224,Pontus Euxinus,ACHRLM,31,1,circle
128376,Carnuntum,RL,2,1,circle
128438,Laedavus (river),L,2,1,circle
128501,Quadi,RL,2,1,circle
128537,Vindobona,RLM,2,1,circle
1306,Syria,YUNK,2,1,circle
1332,Thessalia,M,1,1,circle
1356,Tyrrhenum/Inferum Mare,CHRR,49,1,circle
1361,Ustica (island),RM,2,1,circle
138167,Acitodunum,RL,2,1,circle
138169,Aginnum,RLM,2,1,circle
138178,*Andecamulum,RL,2,1,circle
138187,Aquitania (region),HRL,2,1,circle
138188,Aquitanicus Sinus,RL,3,1,circle
138192,*Argentomagus,RLM,3,1,circle
138202,Augustonemetum,RLM,2,1,circle
138203,Augustoritum,RLM,2,1,circle
138204,Aulerci Cenomani,HRL,2,1,circle
138206,Autessiodurum,RLM,2,1,circle
138207,Avaricum/Biturigae,HRLM,3,1,circle
138208,Avario (river),L,2,1,circle
138225,Bituriges Cubi,HRL,3,1,circle
138226,Bituriges Vivisci,HRL,2,1,circle
138229,Blatomagus,RL,2,1,circle
138241,Briva (Curretia),RL,2,1,circle
138248,Burdigala,RLM,7,1,circle
138253,Cadurci,HRL,3,1,circle
138255,Caesarodunum,RLM,2,1,circle
138268,Carantomagus,RL,2,1,circle
138270,Cares (river),LM,3,1,circle
138273,Carovicus,RL,2,1,circle
138275,Cas(s)inomagus,RLM,4,1,circle
138281,Cenabum,HRLM,2,1,circle
138318,Crosa (river),LM,4,1,circle
138328,Diolindum?,RL,2,1,circle
138329,Divona,RLM,7,1,circle
138334,Duranius (river),LM,4,1,circle
138336,Durotincum?,ACHRL,2,1,circle
138348,Evina,L,2,1,circle
138369,Garumna (river),HRLM,7,1,circle
138371,*Geinum,RL,3,1,circle
138384,Herios (river),RLM,2,1,circle
138390,Iciodoro,RLM,2,1,circle
138398,Issando,HRL,2,1,circle
138415,Lemovices,HRL,10,1,circle
138420,Liger (river),HRLM,8,1,circle
138422,Limonum,HRLM,2,1,circle
138458,Mediolanum,RLM,4,1,circle
138468,Montbouy,RLM,1,1,circle
138487,Nitiobroges/Nitiobriges,HRL,2,1,circle
138501,Oltis (river),LM,3,1,circle
138513,Petrocori,HRLM,2,1,circle
138515,Pictones,HRL,2,1,circle
138520,Pouillé,RM,2,1,circle
138533,*Ratiatum,RLM,2,1,circle
138546,Ruteni,HRL,4,1,circle
138575,Sanxay,RL,1,1,circle
138579,Segodunum,HRLM,2,1,circle
138587,Siata? (island),RLM,2,1,circle
468479783,Stadium of Antoninus Pius (Puteoli),RM,2,1,circle
502254148,Megaron A at Thermon,LM,2,1,circle
759679649,Stoa of Attalos,HHM,2,1,circle
415113284,Roman temple of Córdoba,R,2,1,circle
271500627,Porta Rosa,HRM,2,1,circle
218806479,Aspronisi,M,4,1,circle
143620624,Akripos,C,2,1,circle
788760849,Via Postumia,YUNK,20,1,circle
438874660,Uraš Gate,LNM,5,1,circle
438874661,Pyramid of Khentkawes,OM,2,1,circle
386554382,Šamaš Gate,LENM,5,1,circle
312829864,Eanšar,N,3,1,circle
601157335,Eadgigi,N,3,1,circle
570809828,Eganunmah,A2N,3,1,circle
928234203,Etenten,N,2,1,circle
667048534,Ekurnizu,N,2,1,circle
667048535,E-ibbi-Anum,32N,2,1,circle
667048536,Edimgalkalama,32N,2,1,circle
816933130,Sūrānu,N,2,1,circle
511134402,Amnanum,ON,3,1,circle
417249577,Suteans,2ON,2,1,circle
897225060,Nēmed-Enlil,LN,6,1,circle
897225061,Imgur-Marduk,LN,3,1,circle
686552268,Nuraghe Lugherras,2M,2,1,circle
302807746,Nuraghe Ruju,2,2,1,circle
534902876,Bulls of Guisando,HRLMM,2,1,circle
448885234,Lion Gate at Mycenae,LM,2,1,circle
905386158,Caimeni,O,5,1,circle
154202833,Ugal-amaru,N,2,1,circle
202833933,Imgur-Enlil,LN,19,1,circle
202833934,Sumer,3A2OLEN,8,1,circle
71262258,Nuraghe di Sant'Itroxia,2,2,1,circle
252927,Abariltur,H,2,1,circle
252930,Areikoratikos/Arekorata,H,2,1,circle
252934,Arsaos,H,2,1,circle
252935,Ausesken,H,2,1,circle
252937,Barskunes/Baskunes,H,2,1,circle
252939,Belikiom,H,2,1,circle
252940,Bentian,H,2,1,circle
252941,Bolskan,H,2,1,circle
252945,Eustibaikula-Eusti,H,2,1,circle
252948,Iltirkesken,H,2,1,circle
252949,Iltukoite,H,2,1,circle
252953,Kaiskata,H,2,1,circle
252958,Kueliokos,H,2,1,circle
252961,Lakine,H,2,1,circle
252972,Olkairun,H,2,1,circle
252974,Orosi,H,2,1,circle
252981,Sekia,H,2,1,circle
252984,Sesars,H,2,1,circle
252985,Seteisken,H,2,1,circle
252997,Unanbaate,H,2,1,circle
255950,Acinippo,HR,2,1,circle
255958,Ad Sorores,RL,1,1,circle
255966,Alcántara,RLM,2,1,circle
255975,Ammaia,R,1,1,circle
255976,Anas (river),ACHRLM,4,1,circle
255977,Anatolikon Stoma,L,2,1,circle
256001,Augustobriga,HRL,2,1,circle
256005,B(a)elo,HRL,2,1,circle
256009,Baetis Aestuaria,HRL,2,1,circle
256010,Baetis/Certis (river),ACHRLMT,8,1,circle
256038,Caepionis Monu.,HRLM,1,1,circle
256040,Caetobriga,ACHRL,2,1,circle
256045,Calpe (mountain),CHRLM,5,1,circle
447759107,Via Cassia,HRLM,25,1,circle
737328394,Via Clodia,HRL,18,1,circle
29110684,Arch of Gallienus,RL,4,1,circle
322942899,Thermae Antoninianae,RLM,2,1,circle
138636347,Diqdiqah,AOM,2,1,circle
348176410,Roman amphitheater of Saintes,R,2,1,circle
806520372,Capitolium,R,2,1,circle
858194460,Forum of Saepinum,HR,2,1,circle
390299655,Triumphal Arch of Glanum,R,2,1,circle
150998961,Roman amphitheater at Suasa,RM,2,1,circle
149576487,Amarna,NM,2,1,circle
54430875,Calavon (river),M,3,1,circle
767629308,"Torre Romana, Novaria",R,2,1,circle
837735181,Basilica of Saint-Pierre-aux-Nonnains,LM,2,1,circle
30347987,Kastri,3,2,1,circle
30347988,Chalandriani,32M,2,1,circle
492936253,Theater at Limyra,HRL,2,1,circle
114722047,Temple of Cybele,YUNK,2,1,circle
564394244,Acropolis?,H,2,1,circle
131418574,Corinth Canal,M,4,1,circle
661894078,Kato Phournos Tomb,LM,2,1,circle
117689032,Library of Pergamum,HM,2,1,circle
312238265,Temple of Aphrodite Euploia,CHHM,2,1,circle
607306666,Roman cistern,R,2,1,circle
335577249,Anfiteatro minore,RM,2,1,circle
349338482,Ekklesiasterion,H,2,1,circle
950236610,Roman amphitheater at Lucus Feroniae,R,2,1,circle
373085765,Roman amphitheater at Lucera,R,2,1,circle
883684762,San Crisogono,LM,2,1,circle
557607129,Lacus Orphei,YUNK,3,1,circle
286681704,Māri,U3E2OLN,2,1,circle
577587624,Pyramid of Unas,OM,2,1,circle
2970016,Nahr al-Kalb monuments,N,2,1,circle
638356144,Acropolis of Athens,ACHRLM,5,1,circle
558659669,Hephaisteion,CHREMLM,4,1,circle
293088342,Giricano,CLM,2,1,circle
522967769,Tigurini,HR,2,1,circle
971691208,Palatinus Mons,RLM,5,1,circle
865014139,Aventinus mons,LM,6,1,circle
528109753,Myrtonion,HL,2,1,circle
460094535,"Villanovaforru, Nuraghe Genna Maria",2A,2,1,circle
767681019,Nuraghe Maiori,2,2,1,circle
211668069,Pons Cestius,RLMM,4,1,circle
42219804,Temple of Hera II (Neptune),CHRLM,2,1,circle
12766857,Roman theater at Benevento,RM,2,1,circle
635776701,Tomb of Aulus Hirtius,M,2,1,circle
361097849,Arch of Galerius,TL,2,1,circle
361097850,Latomos Monastery,RLM,2,1,circle
361097851,Church of Prophet Elijah,L,2,1,circle
986659307,Roman villa at Artena,RL,3,1,circle
463189757,Roman amphitheater at Luca,R,2,1,circle
116548159,Carmine Roman tomb,R,2,1,circle
383918623,Ekklesiasterion at Akragas,CH,2,1,circle
457651161,El-Qitar,ECL,2,1,circle
409810773,Copper and Gold Mine at Kantanos,HRL,2,1,circle
277432401,Tomba della Mula,A,2,1,circle
277432403,Tomba della Montagnola,A,2,1,circle
277432404,Bocca di Magra Roman villa,RM,2,1,circle
803793619,Via Augusta,R,29,1,circle
356966898,Via Appia,HRM,86,1,circle
660563243,Mount Ararat,M,2,1,circle
856859068,Ehilikalamma,NTT,5,1,circle
856859069,Šuanna,LENAH,9,1,circle
633091638,nu-x-ù,LENAH,8,1,circle
633091639,Kumar,OLENAH,6,1,circle
633091640,Bāb-Lugalerra,OLENAH,7,1,circle
74935822,Via Labicana,ACHHRL,12,1,circle
222138654,"Regio I, Pompeii",M,9,1,circle
984330149,"Regio IV, Pompeii",M,2,1,circle
984330150,"Regio V, Pompeii",M,4,1,circle
984330151,"Regio VI, Pompeii",M,3,1,circle
680072866,"Regio IX, Pompeii",M,3,1,circle
377547412,Corvey,MM,2,1,circle
308048141,Old Winteringham,R,2,1,circle
919152219,Combley Roman villa,RM,2,1,circle
442417398,Aphrodision at Akrai,CHR,2,1,circle
717810706,House of the Centenary,HM,3,1,circle
877459133,Pani Loriga,AC,2,1,circle
939042073,Staigue stone fort,LM,2,1,circle
340085638,Ruinas de Tróia,R,2,1,circle
404148110,Theater at Butrint,HRL,2,1,circle
442563575,Roman amphitheater at Arretium,R,2,1,circle
966420455,Roman forum of Luna,HRL,2,1,circle
952600989,Arch of Trajan,R,3,1,circle
524360868,Sarmizegetusa Roman amphitheater,R,2,1,circle
150531239,Cyaneae Theater,R,2,1,circle
393959242,Bobadela Roman amphitheater,R,2,1,circle
393959243,Porta Tiburtina,LMM,3,1,circle
559217802,Iuktas,2M,6,1,circle
743125105,Tall-e Bakun B,U4,2,1,circle
281289039,Catacombe San Marcellino e Pietro,RL,2,1,circle
293747172,Tagliata Etrusca,HR,2,1,circle
303733349,Tall-e Bakun A,U4,2,1,circle
73644851,Sanctuary of Apollo,CHRL,2,1,circle
477172416,La Loggia,CH,2,1,circle
205387552,House of Julia Felix,RM,3,1,circle
653377581,Humē,N,4,1,circle
653377582,Ištar Gate,LNM,9,1,circle
979282841,Sphinx Temple,O,2,1,circle
979282842,The Giza Necropolis,OM,2,1,circle
810410821,Ehiliana,LN,3,1,circle
774165653,Ešaduga,N,3,1,circle
934642980,E(...)gakuga,N,3,1,circle
407033545,Eešerke,N,2,1,circle
92607494,Bāṣ,N,4,1,circle
727479318,Zabbān,YUNK,2,1,circle
785376781,Kassites,2NAH,3,1,circle
981515,Withdrawn (duplicate): Creta et Cyrene,YUNK,2,1,circle
288695456,Nēmed-Marduk,LN,3,1,circle
575058530,Monte Bibele,M,2,1,circle
235795850,Arch of Hadrian at Athens,CM,2,1,circle
935032928,Hiera Oikia at Eleusis,AM,3,1,circle
513711610,Temple of Athena Pronaia,ACM,2,1,circle
480919150,Southwest Palace at Kalhu,NNTT,4,1,circle
480919151,Central Palace at Kalhu,ENNTT,7,1,circle
563250510,Enlil temple (Kalhu),E,3,1,circle
473423542,Adad-Šala temple (Kalhu),E,3,1,circle
43471155,Sîn temple (Kalhu),E,3,1,circle
862510760,Guadaíra (river),MM,2,1,circle
524143100,Amnisos,2R,4,1,circle
594406649,S'Arcu 'e is Forros,2,2,1,circle
799685245,Succoronis,2,2,1,circle
237657888,Nuraghe Colombos,2,2,1,circle
155610783,Tamuli,2,2,1,circle
594456491,Tiran Island,M,3,1,circle
290587550,Sanafir Island,M,3,1,circle
939076786,Sanctuaries of Apollo Deiradiotes and Athena Oxyderkes,R,2,1,circle
229267414,Tell Um Hammad al-Gharbi,E,3,1,circle
207060,Cuppae,RL,2,1,circle
207061,Cusum,RL,2,1,circle
207078,Dierna,RL,2,1,circle
207100,Drobeta,RL,6,1,circle
207173,Horreum Margi,RL,2,1,circle
207245,Ložnica,RL,2,1,circle
207268,Margus (river),CRM,2,1,circle
207273,Mediana,L,2,1,circle
207303,Naissus,RLM,4,1,circle
207307,Neresnica,RL,2,1,circle
207359,Pontes,RL,2,1,circle
207374,Rakinac,L,2,1,circle
207429,Savus (river),RMT,3,1,circle
207443,Singidunum,RLM,2,1,circle
207484,Tabula Traiana,RM,2,1,circle
207488,Taurunum,RL,2,1,circle
207517,Trška crkva,RL,2,1,circle
207527,Ulpia Traiana Sarmizegetusa,R,2,1,circle
207549,Viminacium,RLM,2,1,circle
207629,"""Trajan's Bridge"" at Drobeta-Turnu Severin",RL,3,1,circle
209137,Argentariae Dalmaticae et Pannonicae,RL,5,1,circle
209138,Aurariae Dacicae,R,6,1,circle
209142,Metalli Ulpiani,RL,6,1,circle
210694,Untitled,RL,4,1,circle
210696,Untitled,RL,2,1,circle
210701,Untitled,RL,3,1,circle
210724,Untitled,RL,1,1,circle
210727,Untitled,R,1,1,circle
216702,Anchialus,CHRL,2,1,circle
216710,Argamum,RL,2,1,circle
351685829,Plazeira,H,3,1,circle
351685830,Lydia (Kingdom),N,1,1,circle
652389977,Village of the Kardakoi,H,3,1,circle
528052483,Castello di Corradino,R,3,1,circle
217982522,Penkalas Bridge,R,2,1,circle
870212544,Grotta della Dragonara,R,2,1,circle
844519765,Tombs of the Buccii and Melissaei,RM,2,1,circle
899795549,Odeon at Hadrian's Villa,R,2,1,circle
682549108,Ishtar Temple at Mari,EAOT,2,1,circle
987777746,Nuraghe Cubalciada,2,2,1,circle
880615054,Nuraghe Flumenelongu,2,2,1,circle
665888717,Covili sa Serra su Sipiri nuraghe,2,2,1,circle
301013826,Stadium at Nemea,ACHR,2,1,circle
104925762,House of the Ship Europa,RM,3,1,circle
360094475,Akkad Survey Area,AM,2,1,circle
325648990,Cleddans,R,2,1,circle
325648991,Summerston,T,2,1,circle
497419102,Chassenon Roman baths,R,2,1,circle
222169303,Ager Veientanus,HR,2,1,circle
516051730,Molino San Vincenzo,CRL,5,1,circle
510986601,Ager Venusinus,YUNK,2,1,circle
91127594,Ribaniš,E,4,1,circle
367567447,Ukalāya,E,2,1,circle
266535322,Azlāyyānu,E,4,1,circle
445186090,Rahi-ilu,E,2,1,circle
513048413,Bir Massouda,ACHRL,2,1,circle
922537087,Pyramid of Djoser,OM,2,1,circle
191400484,Luristan,M,2,1,circle
913163220,Kunulua/Tell Tayinat,32ENENM,3,1,circle
767486703,Zawiyah,EM,4,1,circle
1001909,Lydia (Byzantine province),YUNK,4,1,circle
864488325,Thileudos,H,3,1,circle
964504689,Walbrook (stream),RM,4,1,circle
615457796,House of Lucius Cornelius Diadumenus,R,3,1,circle
724216015,Santa Maria della Libera,MM,2,1,circle
715215852,Santa Sabina,RLM,2,1,circle
992829,Alpes Maritimae (late Roman province),YUNK,3,1,circle
