id,title,size,linkType
187537,Santicum,2,type1
187578,Tergeste,10,type2
187583,Teurnia,2,type1
187585,Tiliaventum (river),6,type1
187588,Timavus (river),3,type1
188000,Untitled,2,type1
188755,Untitled,2,type1
188756,Untitled,2,type1
188762,Untitled,2,type1
191775,Reschenpass,2,type1
191776,Fern Pass,2,type1
194068,Subocrini,1,type1
197070,Ad Malum,2,type1
197102,Albona,2,type1
197108,Alpes Iuliae,2,type1
197113,Andautonia,2,type1
197119,Ansium,2,type1
197122,Apsarus,2,type1
197123,Apsyrta/Crepsa (island),5,type1
197124,Apsyrtides (islands),3,type1
197130,Aquincum,3,type1
197134,Arba,3,type1
197135,Arba (island),4,type1
197139,Argyruntum,2,type1
197177,Bova Ins.,2,type1
197178,Brattia (island),3,type1
197184,Burnum,3,type1
197205,Celadussae Inss.,2,type1
197210,Cissa,2,type1
197211,Cissa Ins.,2,type1
197217,Colapis (river),2,type1
197222,Contra Florentiam,2,type1
197224,Corcyra Nigra (island),3,type1
197229,Crexa,2,type1
197234,Curicta (island),3,type1
197235,Curicum,2,type1
197240,Dalmatia,3,type1
197242,Daorsi,2,type1
197243,Delmatae,2,type1
197248,Diomedeae (islands),2,type1
197253,Dravus (river),5,type1
197257,Elaphites (islands),2,type1
197258,Emona,2,type1
197271,Flanaticus Sinus,2,type1
197272,Flanona,3,type1
197280,Fulfinium/Fertinium,2,type1
197312,Iader,3,type1
197329,Issa (island),2,type1
197340,Korkyra Melaina,2,type1
197342,Ladesta (island),2,type1
197353,Liburnia (region),5,type1
197356,Lissa (island),2,type1
197360,Lugio/Florentia,2,type1
197365,Magdalensberg,3,type1
197389,Mursa,2,type1
197403,Neapolis,2,type1
197405,Nesactium,2,type1
197408,Neviodunum,2,type1
197421,Ošanići,2,type1
197427,Parentium,4,type1
197433,Pharus,2,type1
197434,Pharus (island),4,type1
197446,Poetovio,2,type1
197448,Pola,7,type1
197459,Pullariae (islands),3,type1
197471,Rhizon/Risinium,2,type1
197472,Rhizonicus Sinus,2,type1
197473,Rider,2,type1
197483,Sala (river),2,type1
197488,Salona,9,type1
197498,Savaria,2,type1
197501,Scarbantia,3,type1
197504,Segestica/Siscia,1,type1
197514,‘Silvo’,2,type1
197524,Spalatum,2,type1
197541,Tarsatica,2,type1
197583,Virunum,2,type1
197814,Untitled,1,type1
197815,Untitled,2,type1
197821,Unnamed aqueduct supplying Neviodunum,2,type1
197826,Untitled,1,type1
197828,Unnamed aqueduct,2,type1
199325,Untitled,2,type1
200082,Untitled,2,type1
200083,Untitled,1,type1
200104,Untitled,2,type1
203161,Subocrini,2,type1
20406,Balline,2,type1
20419,Britannia/Albion (island),6,type1
20420,Britannicum Mare,13,type2
20469,Germanicum Mare,10,type2
20487,Hibernia,31,type2
20489,Hyperboreios/Douekaledonios Okeanos,2,type1
20493,Iouernikos Okeanos,7,type1
20586,Roudon (river),2,type1
20614,Stoneyford,2,type1
20618,Suebicum Mare,3,type1
20624,Thule (island),3,type1
20639,Vistula (river),2,type1
206874,Acumincum,2,type1
206938,*Aureus Mons,3,type1
207001,Burgenae,2,type1
460428554,Old Winchester Hill,2,type1
511968274,Badbury Rings,2,type1
587082458,Mausoleum of Gallienus,2,type1
44626252,Umma,3,type1
874325,Antitaurus M.,2,type1
541774889,Constantinian Columbarium,2,type1
372624618,Tomb of Gaius Rabirius Postumus Libertus and family,2,type1
620190392,"Temple of Janus, Autun",1,type1
19985870,House of Pansa,2,type1
45635759,Seleucid Empire,9,type1
983306646,Naveta des Tudons,2,type1
447888851,Unstan Chambered Cairn,2,type1
954023893,tribus Quirina,4,type1
630423237,House of the Actors,2,type1
873367356,tribus Scaptia,4,type1
601039654,Via Aquitania,4,type1
771100775,Ab Asturica Burdigalam,10,type2
771100776,Gournia,2,type1
991384,Lycia et Pamphylia,5,type1
991391,Paphlagonia,2,type1
991318,Baetica,2,type1
991353,Sicilia (late Roman province - deprecated),2,type1
1001917,Bithynia,2,type1
745866777,Porta Romana,2,type1
215721934,Savignano sul Rubicone Roman bridge,3,type1
776618356,Mokarta,2,type1
633455581,Stone of the Pregnant Woman,2,type1
177302800,Attalid kingdom,35,type2
177302801,Yüntdağ,3,type1
793723815,Temple of Isis,2,type1
502869645,Nuraghe Antigori,2,type1
662780947,Mursia,3,type1
662780948,Bronze Age Cemetery at Mursia,3,type1
823499277,Billingsgate Roman House and Baths,2,type1
118337619,Temple of Athena Nike,2,type1
118337620,Commercial Stoa of Mytilene,1,type1
668575405,Reccopolis,3,type1
802568386,Roman bath at Lugdunum Convenarum,2,type1
135066932,Old Palace at Assur,2,type1
863745,Armaouira,2,type1
863766,Caucasus (mountain range),3,type1
863785,Erebuni,2,type1
863795,Gorneae,2,type1
863799,Harmozike,2,type1
863807,Iberia (ancient region),3,type1
863815,Kainepolis,2,type1
863822,Karmir-blur,2,type1
863825,Kaspiai Pylai/Albaniai Pylai,2,type1
863840,Meschistha,2,type1
863908,Tli,1,type1
863911,Tzon/Tzur,3,type1
866018,Gangara,1,type1
874294,Abos M.,2,type1
874303,Aga Mons,2,type1
874304,Aghtamar,3,type1
874316,Altıntepe,3,type1
874341,Arbela/Arba-ilu,2,type1
874355,Arsanias (river),2,type1
874371,Astaunitis/Asthianene,2,type1
874402,Bezabde/Zabdaion Chorion,1,type1
874458,Dur-Sharrukin,36,type2
874545,Kentrites/Tigris/Zirmas,3,type1
874593,Matiane/*Kapauta Limne,2,type1
874609,Mosul/‘Mespila’?,3,type1
874614,Mygdonia,2,type1
874621,Nineveh/Ninos,39,type2
874622,Niphates (mountain),2,type1
874623,Nisibis/Antiochia,2,type1
874639,Parthenias/Nymphios (river),2,type1
649091261,Coemeterium Maius,3,type1
388037672,So-called Area A in Berenike,2,type1
93820013,Roman amphitheater at Santa Maria Capua Vetere,2,type1
137893603,Tomb of Menidi,2,type1
115158475,Roman theater at Aizanoi,2,type1
442858431,Temple of Zeus,2,type1
391966942,"City wall, Nicopolis",2,type1
391966943,Villa of Manius Antoninus,2,type1
792630398,Gallic oppidum of Montlaurès,1,type1
574183540,Palace of Tupkish,2,type1
574183541,A'ali Mound Cemetery,4,type1
149888636,Macellum of Puteoli,2,type1
127450726,Rione Terra,2,type1
110149525,Tarxien (Malta),2,type1
66861929,Blatades Monastery,2,type1
528335956,Theater of Melos,2,type1
117627670,Anazarbos city wall,2,type1
609844633,"Ecclesiastical complex, Port of Sanitja",2,type1
969121823,Areopagus,2,type1
969121824,"Cathedral of St. James, Jerusalem",2,type1
45016678,Santa Prisca,3,type1
390205932,Via Ostiensis,11,type2
699256589,Via Nomentana,12,type2
795348768,Civita di Artena,4,type1
271347289,Roman amphitheater at Trebula Mutuesca,2,type1
853958465,White Pyramid,2,type1
448145857,Bouros-Kastri peninsula,3,type1
448145858,Sanctuary of Apollo at Halieis,2,type1
891801761,Agora at Malia,2,type1
384326689,Unit IV-1 at Nichoria ,2,type1
707804475,Athenian Treasury at Delphi,2,type1
744180486,Polygonal wall of Roman castrum,2,type1
512491137,Qalat-i Dinka,2,type1
203037083,Castalian spring,3,type1
319931451,Hypogeum of via Dino Compagni,3,type1
613478147,Tomb of Puimre at Thebes,1,type1
100544804,Purṭir,7,type1
659771156,"Temple of Olympian Zeus, Syracuse",2,type1
659771158,"Temple of Olympian Zeus, Athens",1,type1
634585138,Roman amphitheater of Carthage,2,type1
584523671,Villa di Teodorico,1,type1
127902827,Arc de Diane,2,type1
260976011,Tall Mūzān,2,type1
165979068,Arènes de Fréjus,2,type1
321331905,Pathyris (nome),2,type1
934752946,Gallo-Roman Theater of Lillebonne,2,type1
426375172,Roman siege camp,2,type1
675780058,Necropolis of Selva Miccia,2,type1
66028350,Doric temple at Kaulonia,2,type1
563265622,Mount Nebo,2,type1
149334673,Fortunatae Insulae (Canary Islands),4,type1
770912717,Canaria? (island),3,type1
770901484,Via Valeria,9,type1
670733374,House of the outdoor triclinium,2,type1
670733375,tribus Horatia,4,type1
702604147,tribus Oufentina,7,type1
912505596,House of the Tragic Poet,2,type1
964333742,tribus Poblilia,3,type1
188321148,Forum of Pompeii,3,type1
529700371,Aurelian Walls,11,type2
815733687,Audleystown Court Cairn,2,type1
191098849,Knockeen dolmen,2,type1
486020305,Portonaccio sanctuary at Veii,2,type1
242008148,Ezida (Kalhu),5,type1
694530902,Burnt Palace at Kalhu,4,type1
228182518,Sebetti temple (Kalhu),2,type1
505948680,Acropolis of Malthi,2,type1
528606605,Santa Costanza,4,type1
536839380,The Great Sphinx,2,type1
866038914,Valley Temple of Khafre,2,type1
866038915,Greek theater of Segesta,2,type1
612591680,Enirgalana,3,type1
612591681,Ekišibgalekura,3,type1
612591682,Eušumgalana,3,type1
784296679,Eešbanda,3,type1
177583004,Eankikuga,3,type1
833096530,Dur-Sharrukku/Sippar-Aruru,2,type1
373822946,Eedinna,2,type1
373822947,Ša-Iṣṣur-Adad,2,type1
905821112,Emeteursaga,2,type1
359761173,Egalmah,1,type1
885556763,Gurasimmu,2,type1
168254096,Parthenon,3,type1
598926917,Achladia,2,type1
33309869,Ay-ibūr-šabû,13,type2
900050539,Enun,3,type1
386794977,É.AŠ.AN.AMAR,3,type1
168064512,Ešahula,3,type1
575589659,Edurgina,2,type1
813485298,Larak,2,type1
752688395,Dutēti,2,type1
486195822,Baduldua,2,type1
888447551,Necropoli di San Placido,2,type1
458808506,Circus Maximus,5,type1
819897603,Glanum dam,2,type1
14626469,Porta Saracena,3,type1
989451242,Castro de Ulaca,2,type1
741137357,tribus Palatina,2,type1
923431995,Red Basilica,3,type1
957117765,Nuraghe Trochesia,2,type1
795615129,Honorific arch,2,type1
264634401,House of Iphigeneia,2,type1
182931390,House of Obellius Firmus,3,type1
182931391,tribus Cornelia,5,type1
182931392,tribus Fabia,3,type1
182931393,Gladiators' barracks,3,type1
836029916,House of the Prince of Naples,2,type1
836029917,House of Publius Casca Longus,3,type1
812127750,Piscina Mirabilis,2,type1
210709924,Kumtepe (Troad),2,type1
3911647,Brú na Bóinne - Archaeological Ensemble of the Bend of the Boyne,4,type1
879985348,Italia Annonaria,2,type1
584920092,Nuraghe Palmavera,2,type1
302890394,Il Tondo,2,type1
471959,Kolymbarion Akron,2,type1
471964,‘Luguidunec’,2,type1
471965,Lula,2,type1
471967,Makopsisa,3,type1
471968,Maltamonenses,2,type1
471969,Martenses,2,type1
471971,Metalla,5,type1
471972,Molaria,2,type1
471973,Molibodes (island),3,type1
471974,Monte Sirai,2,type1
471975,Monte Urralidi,2,type1
471977,Neapolis,2,type1
471978,Nemus Sorabense/Sorabile,2,type1
471979,Nora,2,type1
471981,Nurac Sessar,2,type1
471982,Nure,2,type1
471985,Nymphaios Limen,2,type1
471987,Olbia,4,type1
471988,Othoca,2,type1
471989,Oualentia,2,type1
471991,Pacheia Akra,2,type1
471992,Patulcenses Campani,2,type1
471993,Patulcii,2,type1
471994,Pauli Putzu,2,type1
471995,Pheronia,2,type1
471996,Phintonis (island),2,type1
471998,Porticenses,2,type1
471999,Portus Luguidonis,2,type1
472001,Quartu S. Elena,2,type1
472003,*Rubrenses,2,type1
472006,S. Giovanni,2,type1
472008,S. Salvatore di Cabras,2,type1
472010,Saipros (river),2,type1
472012,Sarcapos,2,type1
472014,Sardinia (island),216,type5
472015,Temple of Sardus Pater,3,type1
472017,Sestu,2,type1
472018,Settimo,2,type1
472019,Sikoulensioi,2,type1
472022,Sorso,2,type1
472023,Sulcensis Pr.,2,type1
472024,Sulci(s),3,type1
472025,Sulci(s),2,type1
472026,Sulcis (river),2,type1
472029,Tegula,2,type1
472030,Temos (river),2,type1
472031,Terr'e Frucca,2,type1
472032,Tharros,2,type1
472033,Thyrsos (river),3,type1
472034,Tibula?,2,type1
472035,Turris Libisonis,2,type1
472036,Turublum Minus,2,type1
472038,Usel(l)is,3,type1
472039,Ussana,2,type1
472042,Villacidro,2,type1
472043,Villaspeciosa,2,type1
472044,Viniolae,2,type1
472045,Viniolae,2,type1
472047,Agiation,2,type1
472048,Alalie/Aleria,3,type1
472049,Albiana,2,type1
472059,Balatonoi,2,type1
472062,Chrysoun Oros,2,type1
472063,Corsica/Kyrnos (island),26,type2
472070,Gouola (river),2,type1
472073,Hieron? (river),3,type1
472092,Lourinon?,2,type1
472094,Makrinoi,2,type1
472096,Mariana,2,type1
472098,Marianon Akron,2,type1
949315840,Temple of Jupiter,2,type1
208591878,Sacriportus,2,type1
152699900,Clivus Capitolinus,3,type1
193750794,Roman theater of Suasa,2,type1
616093383,Thermopolium,2,type1
418356677,Horti Lucull(i)ani,2,type1
329428991,Temple/Church,2,type1
792804148,South Agora,2,type1
792804149,Theater,2,type1
792804150,Tetrapylon,2,type1
685696905,Basilica,2,type1
466414611,Arco Felice Vecchio,3,type1
282928579,Via Celle necropolis,2,type1
912953,Tell al-Lahm/Dur-Yakin?/Duru(m)?,2,type1
912964,Tigris/Diglitus (river),21,type2
912985,Ur(i),19,type2
912986,Uruk/Orchoe/Erech/Orikut,7,type1
91357,Antonine Wall,25,type2
91358,Hadrian's Wall,243,type5
915869,Kataderbis L.,1,type1
915872,Margastana,3,type1
922617,Ardashir-Khurra/Gur/[Firuzabad],2,type1
922647,Gabr-i Mader-i Soleiman,2,type1
922653,Gur-i Shapur,3,type1
922685,Naqsh-i Rustam,2,type1
922693,Pasargadae/Batrakatash,5,type1
922704,Qaleh Dukhtar,2,type1
922740,Veh Shapur/Bishapur,3,type1
932433,Asabon M.,2,type1
932463,Janussan,2,type1
932464,Jazirat al-Ghanam,2,type1
932478,Qalat al-Bahrain,2,type1
932484,Thilouanoi,1,type1
932485,Tylos (island),6,type1
942246,Atrek/Sideris?/Sarnios? (river),2,type1
942256,Cho(a)rene,2,type1
895009891,Tisia,2,type1
390937014,Columbarium of Pomponius Hylas,4,type1
695490820,Eulmaš,2,type1
142907963,Etemenanki,5,type1
213534096,Emeslam,2,type1
213534097,Emašdari,4,type1
401704033,Ekurra,3,type1
401704034,Ekunankuga,3,type1
175425813,Eduranna,3,type1
882947620,Badnigerimhuluha,27,type2
588149003,Sîn-Šamaš Temple,12,type2
763257295,Emašmaš,11,type2
185814199,Ekituškuga,12,type2
719936356,Šibaniba Gate,4,type1
719936357,Halahhu Gate,4,type1
719936358,Adad Gate,4,type1
967348568,Sîn Gate,5,type1
886029329,Step Gate of the Gardens,6,type1
114815757,tribus Pomptina,4,type1
260329423,Hospitium of Hermes,2,type1
260329424,tribus Romilia,3,type1
260329425,Stabian Gate,3,type1
910605204,tribus Sabatina,3,type1
915626351,Saint-Michel tumulus,2,type1
915626352,Brownshill Dolmen,2,type1
456321707,"Regio II, Pompeii",10,type2
942276,Hecatompylos?/Komish/[(Shahr-i) Qumis],2,type1
942286,[Khuvar]/Choara/Apameia (Rhagiane)?,2,type1
942287,Komisene/Komish,2,type1
942296,Padishkhwar(gar)?/Pressouar?/Harborz M.,3,type1
942333,Varkana/Hyrcania/Gurgan,5,type1
942998,Great Wall of Gorgan,35,type2
952059,Achriane,2,type1
952063,(A)Parni,1,type1
952076,Daoi/Dahae,4,type1
952093,Nisa(ia)/Parthaunisa/Mithradatkert/Shahr-ram-Peroz,3,type1
954323,Pissouroi,2,type1
954329,Xandioi/Xanthioi/Parioi,1,type1
961873,Alexandria/Antiochia/Merv,5,type1
961881,Ar(e)ia,2,type1
961882,Arius (river),2,type1
961934,Margiana/Margush/Merv,2,type1
971693,Alexandria Oxiana?,2,type1
971840,Pareitakene,2,type1
971882,Takht-i Sangin,3,type1
971886,Tarmita/Termez,3,type1
981502,Achaia (province),2,type1
981503,Ancient Egypt (region),5,type1
981505,Aquitania (Roman province),4,type1
981509,Asia,3,type1
981510,Baetica,2,type1
981511,Belgica (province),6,type1
981512,Bithynia et Pontus,2,type1
981513,Britannia (province),4,type1
981516,Cyprus (Roman province),2,type1
981517,Creta et Cyrene (Roman province),2,type1
981522,Dalmatia (province),2,type1
981524,Germania Inferior,22,type2
981525,Germania Superior,8,type1
981526,Hellespontus,2,type1
981527,Iudaea (province),5,type1
981530,Lycia et Pamphylia,3,type1
981533,Mauretania Tingitana (Roman province),3,type1
981537,Narbonensis,2,type1
981541,Pannonia Superior (province),2,type1
981548,Sardinia et Corsica (Roman province),5,type1
981549,Sicilia (Roman province),5,type1
981550,Syria (Roman imperial province),2,type1
981551,Tarraconensis,4,type1
982257,Alpes Graiae et Poeninae (Roman province),2,type1
982258,Alpes Cottiae,3,type1
982259,Alpes Maritimae (province),2,type1
98908,Albaniana,3,type1
98909,Albis (river),4,type1
98910,Amisia (river),2,type1
98911,Ampsivarii,2,type1
98918,Aurelium Cananefatium/Forum Hadriani,3,type1
98921,Batavodurum/(Ulpia) Noviomagus,3,type1
98930,Burcana (island),2,type1
98933,Carvo?,2,type1
98934,Castra Herculis?,3,type1
98937,Chauci,2,type1
98956,Fectio,2,type1
98967,Grinnes,3,type1
98992,Kalkriese,2,type1
98997,Laurum,2,type1
98998,Levefanum?,2,type1
99003,Lugdunum,3,type1
99008,Matilo,2,type1
99040,Suebi,3,type1
99043,Teutoburgiensis? Saltus,2,type1
99046,Traiectum,3,type1
99060,Visurgis (river),2,type1
99061,Vleuten-De Meern,2,type1
991317,Gallaecia,4,type1
991321,Britannia I (province),2,type1
991322,Britannia II?,2,type1
991323,Aquitania II (province),2,type1
991330,Aquitania I (province),2,type1
991334,Mauretania Sitifensis,1,type1
991339,Corsica (Province),3,type1
991340,Viennensis (late Roman province),2,type1
991342,Numidia Cirtensis,1,type1
991343,Numidia Militiana,1,type1
991344,Sardinia (late Roman province),2,type1
991345,Byzacena,1,type1
991351,Flaminia et Picenum,2,type1
991352,Tuscia et Umbria,3,type1
991354,Tripolitana (late Roman province),1,type1
991359,Apulia et Calabria,11,type2
991362,Lucania et Bruttii,2,type1
991364,Epirus Vetus,2,type1
991367,Dardania,2,type1
991377,Haemimontus,1,type1
991381,Caria,6,type1
991385,Lydia (province),2,type1
991396,Palaestina (province),6,type1
992072,Hispaniae,2,type1
992073,Italia (Diocese),6,type1
992074,Viennensis (diocese),2,type1
992075,Galliae,2,type1
992078,Thracia,1,type1
992079,Asiana (diocese),2,type1
992080,Oriens,2,type1
993,Gallia,12,type2
99662,Corbulonis Fossa,3,type1
99663,Drusiana Fossa,1,type1
123971451,Basílica de Son Peretó,2,type1
27164982,Porta Capena,4,type1
661181629,Porta Appia,4,type1
889907634,Roman theater at Spoletium,2,type1
311940007,Ponte delle Torri,2,type1
776750186,Pizzone necropolis,2,type1
282152514,Arco di Riccardo,2,type1
955500071,Arènes de Lutèce,2,type1
741499023,Via Cornelia,2,type1
534922362,Gallo-Roman temple at Nasium,2,type1
169016720,"Street of Facades, Petra",2,type1
96505315,Tell Abu en-Ni'aj,2,type1
680601466,Leuctra tropaion,2,type1
237830124,Iri-sagrig,2,type1
266305166,Necropolis of Campo della Fonte,2,type1
719634078,Roman theater of Scythopolis,2,type1
708026976,Località De Santis I at Pontecagnano,2,type1
574404728,Serra Orrios,2,type1
661094764,Drobeta amphitheater,2,type1
281368358,Mausoleum Augusti,3,type1
233666074,Poikile Petra,3,type1
635652902,"Mura Serviane, Anagni",2,type1
389050484,Santuario di Pyrgi,2,type1
667956220,Deir Abu Matta,2,type1
668180,Adonis (river),1,type1
668185,Amykes Pedion,2,type1
668192,Antilibanus M.,4,type1
668200,Asharne,1,type1
668208,Barbalissus,2,type1
668288,Koile Syria/Massyas,2,type1
668292,Larissa/Sizara,1,type1
668318,Nicephorium/Callinicum/Leontopolis,2,type1
668331,Palmyra,8,type1
668335,Pella/Apamea,6,type1
668339,Phoenicium Mare,4,type1
668372,Simyra?,1,type1
674270,Thapsacus,2,type1
674275,Zenodotion,2,type1
677992,Abila Dekapoleos/Seleukeia,3,type1
677994,Abilene,2,type1
678006,Ahmadiya,2,type1
678010,Ake/Ptolemais,3,type1
678060,Beirut,4,type1
678073,Bostra/Col. Nova Traiana Alexandriana,4,type1
678095,Chrysoroas/Bardines (river),2,type1
678103,Crocodilon (river),2,type1
678106,Damascus,4,type1
678128,Ekdippa,2,type1
678138,Gaba Philippi,2,type1
678158,Gerasa/Antiochia ad Chrysorhoam,2,type1
678177,Heldua,3,type1
678179,Heliopolis/Col. Iulia Augusta Felix,4,type1
678181,Hermon (mountain),2,type1
678183,Hieromyces (river),3,type1
678194,Iabakchos (river),2,type1
678203,Itouraia,4,type1
678215,Kadasa,2,type1
678267,Libanus M.,2,type1
678268,Litas (river),2,type1
678269,Lykos (river),3,type1
291498921,Aliler Fortress,1,type1
562679826,Aedes Tensarum,3,type1
562679828,Ara del Tufo necropolis,2,type1
768612613,Castle Hill,2,type1
741991861,Domus Romana,2,type1
926170979,archaeological area of Monte Bibele,2,type1
982593692,Sanctuary of Dionysos,2,type1
324369908,Lake Stymphalia,2,type1
418729933,Temple of Apollo at Syracuse,2,type1
585690561,Roman theater of Milan,2,type1
585690562,Villa Imperiale of Milan,2,type1
585690563,Roman amphitheater of Beneventum,2,type1
585690564,Forum of Beneventum,2,type1
861709371,Mausoleum of Theodoric,2,type1
623620658,Roman theater at Perge,2,type1
2793986,Kaleköy,1,type1
118929,Reginum/Castra Regina,2,type1
118950,Saltus Sumelocennensis,2,type1
118962,Semnones,2,type1
118985,Sumelocenna,4,type1
118996,Tragisa(mus) (river),2,type1
119024,Vicus Alisinensium,2,type1
119033,Vindelici,2,type1
119034,Virdo? (river),3,type1
119293,Untitled,1,type1
120051,Untitled,1,type1
120058,Untitled,1,type1
1224,Pontus Euxinus,32,type2
128376,Carnuntum,6,type1
128438,Laedavus (river),2,type1
128501,Quadi,2,type1
128537,Vindobona,2,type1
1306,Syria,2,type1
1332,Thessalia,2,type1
1356,Tyrrhenum/Inferum Mare,50,type3
1361,Ustica (island),2,type1
138167,Acitodunum,2,type1
138169,Aginnum,2,type1
138178,*Andecamulum,2,type1
138187,Aquitania (region),3,type1
138188,Aquitanicus Sinus,3,type1
138192,*Argentomagus,3,type1
138202,Augustonemetum,2,type1
138203,Augustoritum,2,type1
138204,Aulerci Cenomani,2,type1
138206,Autessiodurum,2,type1
138207,Avaricum/Biturigae,3,type1
138208,Avario (river),2,type1
138225,Bituriges Cubi,3,type1
138226,Bituriges Vivisci,2,type1
138229,Blatomagus,2,type1
138241,Briva (Curretia),2,type1
138248,Burdigala,7,type1
138253,Cadurci,3,type1
138255,Caesarodunum,3,type1
138268,Carantomagus,1,type1
138270,Cares (river),3,type1
138273,Carovicus,2,type1
138275,Cas(s)inomagus,4,type1
138281,Cenabum,2,type1
138318,Crosa (river),4,type1
138328,Diolindum?,2,type1
138329,Divona,7,type1
138334,Duranius (river),4,type1
138336,Durotincum?,2,type1
138348,Evina,2,type1
138369,Garumna (river),7,type1
138371,*Geinum,3,type1
138384,Herios (river),2,type1
138390,Iciodoro,2,type1
138398,Issando,2,type1
138415,Lemovices,10,type2
138420,Liger (river),8,type1
138422,Limonum,2,type1
138458,Mediolanum,4,type1
138468,Montbouy,2,type1
138487,Nitiobroges/Nitiobriges,2,type1
138501,Oltis (river),3,type1
138513,Petrocori,2,type1
138515,Pictones,2,type1
138520,Pouillé,3,type1
138533,*Ratiatum,2,type1
138546,Ruteni,5,type1
138575,Sanxay,2,type1
138579,Segodunum,2,type1
138587,Siata? (island),2,type1
468479783,Stadium of Antoninus Pius (Puteoli),2,type1
502254148,Megaron A at Thermon,2,type1
759679649,Stoa of Attalos,2,type1
415113284,Roman temple of Córdoba,2,type1
271500627,Porta Rosa,2,type1
218806479,Aspronisi,4,type1
143620624,Akripos,2,type1
788760849,Via Postumia,20,type2
438874660,Uraš Gate,5,type1
438874661,Pyramid of Khentkawes,2,type1
386554382,Šamaš Gate,5,type1
312829864,Eanšar,3,type1
601157335,Eadgigi,3,type1
570809828,Eganunmah,3,type1
928234203,Etenten,2,type1
667048534,Ekurnizu,2,type1
667048535,E-ibbi-Anum,2,type1
667048536,Edimgalkalama,1,type1
816933130,Sūrānu,2,type1
511134402,Amnanum,2,type1
417249577,Suteans,2,type1
897225060,Nēmed-Enlil,14,type2
897225061,Imgur-Marduk,3,type1
686552268,Nuraghe Lugherras,2,type1
302807746,Nuraghe Ruju,2,type1
534902876,Bulls of Guisando,2,type1
448885234,Lion Gate at Mycenae,2,type1
905386158,Caimeni,5,type1
154202833,Ugal-amaru,2,type1
202833933,Imgur-Enlil,23,type2
202833934,Sumer,8,type1
71262258,Nuraghe di Sant'Itroxia,2,type1
252927,Abariltur,1,type1
252930,Areikoratikos/Arekorata,2,type1
252934,Arsaos,2,type1
252935,Ausesken,1,type1
252937,Barskunes/Baskunes,2,type1
252939,Belikiom,2,type1
252940,Bentian,2,type1
252941,Bolskan,2,type1
252945,Eustibaikula-Eusti,1,type1
252948,Iltirkesken,1,type1
252949,Iltukoite,1,type1
252953,Kaiskata,2,type1
252958,Kueliokos,2,type1
252961,Lakine,1,type1
252972,Olkairun,2,type1
252974,Orosi,1,type1
252981,Sekia,2,type1
252984,Sesars,2,type1
252985,Seteisken,1,type1
252997,Unanbaate,2,type1
255950,Acinippo,3,type1
255958,Ad Sorores,2,type1
255966,Alcántara,2,type1
255975,Ammaia,2,type1
255976,Anas (river),5,type1
255977,Anatolikon Stoma,2,type1
256001,Augustobriga,2,type1
256005,B(a)elo,2,type1
256009,Baetis Aestuaria,2,type1
256010,Baetis/Certis (river),12,type2
256038,Caepionis Monu.,2,type1
256040,Caetobriga,2,type1
256045,Calpe (mountain),5,type1
447759107,Via Cassia,25,type2
737328394,Via Clodia,18,type2
29110684,Arch of Gallienus,4,type1
322942899,Thermae Antoninianae,2,type1
138636347,Diqdiqah,2,type1
348176410,Roman amphitheater of Saintes,2,type1
806520372,Capitolium,2,type1
858194460,Forum of Saepinum,2,type1
390299655,Triumphal Arch of Glanum,2,type1
150998961,Roman amphitheater at Suasa,2,type1
149576487,Amarna,2,type1
54430875,Calavon (river),3,type1
767629308,"Torre Romana, Novaria",2,type1
837735181,Basilica of Saint-Pierre-aux-Nonnains,1,type1
30347987,Kastri,2,type1
30347988,Chalandriani,2,type1
492936253,Theater at Limyra,2,type1
114722047,Temple of Cybele,1,type1
564394244,Acropolis?,2,type1
131418574,Corinth Canal,4,type1
661894078,Kato Phournos Tomb,2,type1
117689032,Library of Pergamum,2,type1
312238265,Temple of Aphrodite Euploia,2,type1
607306666,Roman cistern,2,type1
335577249,Anfiteatro minore,2,type1
349338482,Ekklesiasterion,2,type1
950236610,Roman amphitheater at Lucus Feroniae,2,type1
373085765,Roman amphitheater at Lucera,2,type1
883684762,San Crisogono,2,type1
557607129,Lacus Orphei,3,type1
286681704,Māri,2,type1
577587624,Pyramid of Unas,2,type1
2970016,Nahr al-Kalb monuments,2,type1
638356144,Acropolis of Athens,5,type1
558659669,Hephaisteion,4,type1
293088342,Giricano,2,type1
522967769,Tigurini,2,type1
971691208,Palatinus Mons,5,type1
865014139,Aventinus mons,6,type1
528109753,Myrtonion,2,type1
460094535,"Villanovaforru, Nuraghe Genna Maria",2,type1
767681019,Nuraghe Maiori,2,type1
211668069,Pons Cestius,4,type1
42219804,Temple of Hera II (Neptune),2,type1
12766857,Roman theater at Benevento,2,type1
635776701,Tomb of Aulus Hirtius,2,type1
361097849,Arch of Galerius,2,type1
361097850,Latomos Monastery,2,type1
361097851,Church of Prophet Elijah,2,type1
986659307,Roman villa at Artena,3,type1
463189757,Roman amphitheater at Luca,2,type1
116548159,Carmine Roman tomb,2,type1
383918623,Ekklesiasterion at Akragas,2,type1
457651161,El-Qitar,2,type1
409810773,Copper and Gold Mine at Kantanos,2,type1
277432401,Tomba della Mula,2,type1
277432403,Tomba della Montagnola,1,type1
277432404,Bocca di Magra Roman villa,2,type1
803793619,Via Augusta,30,type2
356966898,Via Appia,86,type3
660563243,Mount Ararat,2,type1
856859068,Ehilikalamma,4,type1
